ticker_code;date;close
US5949181045;2004-08-30;22.7
US5949181045;2004-08-31;22.3
US5949181045;2004-09-01;22.46
US5949181045;2004-09-02;22.65
US5949181045;2004-09-03;22.68
US5949181045;2004-09-06;22.68
US5949181045;2004-09-07;22.65
US5949181045;2004-09-08;22.38
US5949181045;2004-09-09;22.4
US5949181045;2004-09-10;22.22
US5949181045;2004-09-13;22.43
US5949181045;2004-09-14;22.45
US5949181045;2004-09-15;22.45
US5949181045;2004-09-16;22.4
US5949181045;2004-09-17;22.45
US5949181045;2004-09-20;22.65
US5949181045;2004-09-21;22.43
US5949181045;2004-09-22;22.17
US5949181045;2004-09-23;22.1
US5949181045;2004-09-24;22.37
US5949181045;2004-09-27;22.15
US5949181045;2004-09-28;22.15
US5949181045;2004-09-29;22.35
US5949181045;2004-09-30;22.28
US5949181045;2004-10-01;22.65
US5949181045;2004-10-04;22.9
US5949181045;2004-10-05;23.08
US5949181045;2004-10-06;23.11
US5949181045;2004-10-07;23.01
US5949181045;2004-10-08;22.89
US5949181045;2004-10-11;22.65
US5949181045;2004-10-12;22.62
US5949181045;2004-10-13;22.95
US5949181045;2004-10-14;22.56
US5949181045;2004-10-15;22.51
US5949181045;2004-10-18;22.6
US5949181045;2004-10-19;22.74
US5949181045;2004-10-20;22.8
US5949181045;2004-10-21;22.75
US5949181045;2004-10-22;22.07
US5949181045;2004-10-25;21.6
US5949181045;2004-10-26;21.85
US5949181045;2004-10-27;22.29
US5949181045;2004-10-28;22
US5949181045;2004-10-29;21.84
US5949181045;2004-11-01;22.13
US5949181045;2004-11-02;22.44
US5949181045;2004-11-03;22.32
US5949181045;2004-11-04;22.3
US5949181045;2004-11-05;22.55
US5949181045;2004-11-08;22.62
US5949181045;2004-11-09;22.95
US5949181045;2004-11-10;23.1
US5949181045;2004-11-11;23.2
US5949181045;2004-11-12;23.14
US5949181045;2004-11-15;21.18
US5949181045;2004-11-16;20.95
US5949181045;2004-11-17;20.97
US5949181045;2004-11-18;20.9
US5949181045;2004-11-19;20.65
US5949181045;2004-11-22;20.25
US5949181045;2004-11-23;20.25
US5949181045;2004-11-24;20.21
US5949181045;2004-11-25;20.17
US5949181045;2004-11-26;20.1
US5949181045;2004-11-29;20.08
US5949181045;2004-11-30;20.33
US5949181045;2004-12-01;20.4
US5949181045;2004-12-02;20.4
US5949181045;2004-12-03;20.35
US5949181045;2004-12-06;20.3
US5949181045;2004-12-07;20.27
US5949181045;2004-12-08;20.35
US5949181045;2004-12-09;20.38
US5949181045;2004-12-10;20.5
US5949181045;2004-12-13;20.22
US5949181045;2004-12-14;20.53
US5949181045;2004-12-15;20.25
US5949181045;2004-12-16;20.55
US5949181045;2004-12-17;20.38
US5949181045;2004-12-20;20.19
US5949181045;2004-12-21;20.12
US5949181045;2004-12-22;20.15
US5949181045;2004-12-23;20.08
US5949181045;2004-12-27;19.72
US5949181045;2004-12-28;19.78
US5949181045;2004-12-29;19.8
US5949181045;2004-12-30;19.74
US5949181045;2005-01-03;19.86
US5949181045;2005-01-04;20.24
US5949181045;2005-01-05;20.25
US5949181045;2005-01-06;20.3
US5949181045;2005-01-07;20.55
US5949181045;2005-01-10;20.45
US5949181045;2005-01-11;20.3
US5949181045;2005-01-12;20.15
US5949181045;2005-01-13;20.08
US5949181045;2005-01-14;19.95
US5949181045;2005-01-17;19.89
US5949181045;2005-01-18;20.1
US5949181045;2005-01-19;20.02
US5949181045;2005-01-20;20.1
US5949181045;2005-01-21;19.9
US5949181045;2005-01-24;19.86
US5949181045;2005-01-25;20.1
US5949181045;2005-01-27;19.92
US5949181045;2005-01-28;20.05
US5949181045;2005-01-31;20.22
US5949181045;2005-02-01;20.24
US5949181045;2005-02-02;20.28
US5949181045;2005-02-03;20.2
US5949181045;2005-02-04;20.37
US5949181045;2005-02-07;20.43
US5949181045;2005-02-08;20.52
US5949181045;2005-02-09;20.36
US5949181045;2005-02-10;20.22
US5949181045;2005-02-11;20.21
US5949181045;2005-02-14;20
US5949181045;2005-02-15;19.98
US5949181045;2005-02-16;19.8
US5949181045;2005-02-17;19.63
US5949181045;2005-02-18;19.5
US5949181045;2005-02-21;19.45
US5949181045;2005-02-22;19.05
US5949181045;2005-02-23;19.11
US5949181045;2005-02-24;19.1
US5949181045;2005-02-25;19.13
US5949181045;2005-02-28;19.08
US5949181045;2005-03-01;19.18
US5949181045;2005-03-02;19.33
US5949181045;2005-03-03;19.22
US5949181045;2005-03-04;19.07
US5949181045;2005-03-07;19.47
US5949181045;2005-03-08;19.07
US5949181045;2005-03-09;18.91
US5949181045;2005-03-10;18.88
US5949181045;2005-03-11;18.86
US5949181045;2005-03-14;18.71
US5949181045;2005-03-15;18.83
US5949181045;2005-03-16;18.4
US5949181045;2005-03-17;18.42
US5949181045;2005-03-18;18.38
US5949181045;2005-03-21;18.5
US5949181045;2005-03-22;18.3
US5949181045;2005-03-23;18.75
US5949181045;2005-03-24;18.87
US5949181045;2005-03-29;18.64
US5949181045;2005-03-30;18.62
US5949181045;2005-03-31;18.69
US5949181045;2005-04-01;18.66
US5949181045;2005-04-04;18.7
US5949181045;2005-04-05;18.96
US5949181045;2005-04-06;19.29
US5949181045;2005-04-07;19.4
US5949181045;2005-04-08;19.39
US5949181045;2005-04-11;19.3
US5949181045;2005-04-12;19.35
US5949181045;2005-04-13;19.59
US5949181045;2005-04-14;19.6
US5949181045;2005-04-15;19.05
US5949181045;2005-04-18;19
US5949181045;2005-04-19;18.86
US5949181045;2005-04-20;18.71
US5949181045;2005-04-21;19.2
US5949181045;2005-04-22;19.2
US5949181045;2005-04-25;19.28
US5949181045;2005-04-26;19.25
US5949181045;2005-04-27;19.33
US5949181045;2005-04-28;19.15
US5949181045;2005-04-29;19.35
US5949181045;2005-05-02;19.58
US5949181045;2005-05-03;19.51
US5949181045;2005-05-04;19.4
US5949181045;2005-05-05;19.55
US5949181045;2005-05-06;19.73
US5949181045;2005-05-09;19.65
US5949181045;2005-05-10;19.35
US5949181045;2005-05-11;19.39
US5949181045;2005-05-12;19.72
US5949181045;2005-05-13;19.94
US5949181045;2005-05-16;20.1
US5949181045;2005-05-17;19.95
US5949181045;2005-05-18;20.35
US5949181045;2005-05-19;20.49
US5949181045;2005-05-20;20.51
US5949181045;2005-05-23;20.49
US5949181045;2005-05-24;20.5
US5949181045;2005-05-25;20.33
US5949181045;2005-05-26;20.65
US5949181045;2005-05-27;20.75
US5949181045;2005-05-30;20.89
US5949181045;2005-05-31;20.91
US5949181045;2005-06-01;21.12
US5949181045;2005-06-02;20.98
US5949181045;2005-06-03;20.85
US5949181045;2005-06-06;20.75
US5949181045;2005-06-07;21
US5949181045;2005-06-08;20.71
US5949181045;2005-06-09;20.92
US5949181045;2005-06-10;20.88
US5949181045;2005-06-13;21.03
US5949181045;2005-06-14;21
US5949181045;2005-06-15;20.8
US5949181045;2005-06-16;20.7
US5949181045;2005-06-17;20.36
US5949181045;2005-06-20;20.6
US5949181045;2005-06-21;20.65
US5949181045;2005-06-22;20.63
US5949181045;2005-06-23;21.21
US5949181045;2005-06-24;20.9
US5949181045;2005-06-27;20.62
US5949181045;2005-06-28;20.77
US5949181045;2005-06-29;20.75
US5949181045;2005-06-30;20.75
US5949181045;2005-07-01;20.75
US5949181045;2005-07-04;20.69
US5949181045;2005-07-05;20.94
US5949181045;2005-07-06;20.79
US5949181045;2005-07-07;20.54
US5949181045;2005-07-08;20.81
US5949181045;2005-07-11;20.95
US5949181045;2005-07-12;20.82
US5949181045;2005-07-13;21.22
US5949181045;2005-07-14;21.5
US5949181045;2005-07-15;21.45
US5949181045;2005-07-18;21.2
US5949181045;2005-07-19;21.61
US5949181045;2005-07-20;21.55
US5949181045;2005-07-21;21.68
US5949181045;2005-07-22;21.35
US5949181045;2005-07-25;21.4
US5949181045;2005-07-26;21.3
US5949181045;2005-07-27;21.26
US5949181045;2005-07-28;21.28
US5949181045;2005-07-29;21.3
US5949181045;2005-08-01;21.22
US5949181045;2005-08-02;21.69
US5949181045;2005-08-03;22.1
US5949181045;2005-08-04;21.9
US5949181045;2005-08-05;22.3
US5949181045;2005-08-08;22.04
US5949181045;2005-08-09;22
US5949181045;2005-08-10;22.05
US5949181045;2005-08-11;21.62
US5949181045;2005-08-12;21.79
US5949181045;2005-08-15;21.76
US5949181045;2005-08-16;21.82
US5949181045;2005-08-17;21.95
US5949181045;2005-08-18;22.11
US5949181045;2005-08-19;21.99
US5949181045;2005-08-22;22
US5949181045;2005-08-23;21.85
US5949181045;2005-08-24;22.1
US5949181045;2005-08-25;21.94
US5949181045;2005-08-26;21.8
US5949181045;2005-08-29;22.05
US5949181045;2005-08-30;22.14
US5949181045;2005-08-31;22.09
US5949181045;2005-09-01;21.9
US5949181045;2005-09-02;21.7
US5949181045;2005-09-05;21.55
US5949181045;2005-09-06;21.67
US5949181045;2005-09-07;21.55
US5949181045;2005-09-08;21.52
US5949181045;2005-09-09;21.57
US5949181045;2005-09-12;21.64
US5949181045;2005-09-13;21.6
US5949181045;2005-09-14;21.63
US5949181045;2005-09-15;21.5
US5949181045;2005-09-16;21.3
US5949181045;2005-09-19;21.5
US5949181045;2005-09-20;21.4
US5949181045;2005-09-21;20.98
US5949181045;2005-09-22;20.75
US5949181045;2005-09-23;20.9
US5949181045;2005-09-26;21.05
US5949181045;2005-09-27;21.15
US5949181045;2005-09-28;21.3
US5949181045;2005-09-29;21.29
US5949181045;2005-09-30;21.27
US5949181045;2005-10-03;21.4
US5949181045;2005-10-04;21.04
US5949181045;2005-10-05;20.77
US5949181045;2005-10-06;20.45
US5949181045;2005-10-07;20.35
US5949181045;2005-10-10;20.3
US5949181045;2005-10-11;20.27
US5949181045;2005-10-12;20.19
US5949181045;2005-10-13;20.41
US5949181045;2005-10-14;20.35
US5949181045;2005-10-17;20.28
US5949181045;2005-10-18;20.65
US5949181045;2005-10-19;20.69
US5949181045;2005-10-20;20.75
US5949181045;2005-10-21;20.75
US5949181045;2005-10-24;20.76
US5949181045;2005-10-25;20.62
US5949181045;2005-10-26;20.9
US5949181045;2005-10-27;20.8
US5949181045;2005-10-28;21.07
US5949181045;2005-10-31;21.35
US5949181045;2005-11-01;21.48
US5949181045;2005-11-02;21.85
US5949181045;2005-11-03;22.1
US5949181045;2005-11-04;22.5
US5949181045;2005-11-07;22.7
US5949181045;2005-11-08;23.02
US5949181045;2005-11-09;23.05
US5949181045;2005-11-10;22.91
US5949181045;2005-11-11;23.28
US5949181045;2005-11-14;23.33
US5949181045;2005-11-15;23.4
US5949181045;2005-11-16;23.61
US5949181045;2005-11-17;23.82
US5949181045;2005-11-18;23.8
US5949181045;2005-11-21;23.8
US5949181045;2005-11-22;23.85
US5949181045;2005-11-23;23.61
US5949181045;2005-11-24;23.62
US5949181045;2005-11-25;23.6
US5949181045;2005-11-28;23.43
US5949181045;2005-11-29;23.5
US5949181045;2005-11-30;23.46
US5949181045;2005-12-01;23.99
US5949181045;2005-12-02;23.8
US5949181045;2005-12-05;23.5
US5949181045;2005-12-06;23.59
US5949181045;2005-12-07;23.57
US5949181045;2005-12-08;23.35
US5949181045;2005-12-09;23.45
US5949181045;2005-12-12;22.93
US5949181045;2005-12-13;22.64
US5949181045;2005-12-14;22.4
US5949181045;2005-12-15;22.42
US5949181045;2005-12-16;22.5
US5949181045;2005-12-19;22.24
US5949181045;2005-12-20;22.5
US5949181045;2005-12-21;22.59
US5949181045;2005-12-22;22.25
US5949181045;2005-12-23;22.29
US5949181045;2005-12-27;22.5
US5949181045;2005-12-28;22.24
US5949181045;2005-12-29;22.41
US5949181045;2005-12-30;22.2
US5949181045;2006-01-02;21.98
US5949181045;2006-01-03;22.12
US5949181045;2006-01-04;22.36
US5949181045;2006-01-05;22.29
US5949181045;2006-01-06;21.93
US5949181045;2006-01-09;22.34
US5949181045;2006-01-10;22.27
US5949181045;2006-01-11;22.35
US5949181045;2006-01-12;22.42
US5949181045;2006-01-13;22.47
US5949181045;2006-01-16;22.32
US5949181045;2006-01-17;22.43
US5949181045;2006-01-18;22.11
US5949181045;2006-01-19;22.35
US5949181045;2006-01-20;22.18
US5949181045;2006-01-23;21.4
US5949181045;2006-01-24;21.5
US5949181045;2006-01-25;21.52
US5949181045;2006-01-26;21.65
US5949181045;2006-01-27;22.85
US5949181045;2006-01-30;23.06
US5949181045;2006-01-31;22.93
US5949181045;2006-02-01;23.08
US5949181045;2006-02-02;22.8
US5949181045;2006-02-03;22.88
US5949181045;2006-02-06;22.71
US5949181045;2006-02-07;22.35
US5949181045;2006-02-08;22.47
US5949181045;2006-02-09;22.4
US5949181045;2006-02-10;22.34
US5949181045;2006-02-13;22.3
US5949181045;2006-02-14;22.3
US5949181045;2006-02-15;22.46
US5949181045;2006-02-16;22.42
US5949181045;2006-02-17;22.35
US5949181045;2006-02-20;22.15
US5949181045;2006-02-21;22.09
US5949181045;2006-02-22;22.52
US5949181045;2006-02-23;22.31
US5949181045;2006-02-24;22.35
US5949181045;2006-02-27;22.78
US5949181045;2006-02-28;22.61
US5949181045;2006-03-01;22.64
US5949181045;2006-03-02;22.52
US5949181045;2006-03-03;22.4
US5949181045;2006-03-06;22.48
US5949181045;2006-03-07;22.57
US5949181045;2006-03-08;22.89
US5949181045;2006-03-09;22.86
US5949181045;2006-03-10;22.83
US5949181045;2006-03-13;22.67
US5949181045;2006-03-14;22.58
US5949181045;2006-03-15;22.45
US5949181045;2006-03-16;22.5
US5949181045;2006-03-17;22.64
US5949181045;2006-03-20;22.93
US5949181045;2006-03-21;23.15
US5949181045;2006-03-22;22.35
US5949181045;2006-03-23;22.42
US5949181045;2006-03-24;22.32
US5949181045;2006-03-28;22.41
US5949181045;2006-03-29;22.52
US5949181045;2006-03-30;22.48
US5949181045;2006-03-31;22.5
US5949181045;2006-04-03;22.8
US5949181045;2006-04-04;22.62
US5949181045;2006-04-05;22.6
US5949181045;2006-04-06;22.52
US5949181045;2006-04-07;22.56
US5949181045;2006-04-10;22.62
US5949181045;2006-04-11;22.31
US5949181045;2006-04-12;22.37
US5949181045;2006-04-13;22.33
US5949181045;2006-04-18;22.15
US5949181045;2006-04-19;21.95
US5949181045;2006-04-20;21.84
US5949181045;2006-04-21;22.13
US5949181045;2006-04-24;21.78
US5949181045;2006-04-25;21.78
US5949181045;2006-04-26;21.68
US5949181045;2006-04-27;22.03
US5949181045;2006-04-28;19.27
US5949181045;2006-05-02;19.08
US5949181045;2006-05-03;18.65
US5949181045;2006-05-04;18.49
US5949181045;2006-05-05;18.65
US5949181045;2006-05-08;18.51
US5949181045;2006-05-09;18.71
US5949181045;2006-05-10;18.5
US5949181045;2006-05-11;18.2
US5949181045;2006-05-12;18
US5949181045;2006-05-15;18
US5949181045;2006-05-16;17.89
US5949181045;2006-05-17;17.87
US5949181045;2006-05-18;17.91
US5949181045;2006-05-19;17.83
US5949181045;2006-05-22;17.69
US5949181045;2006-05-23;18.05
US5949181045;2006-05-24;18.2
US5949181045;2006-05-25;18.7
US5949181045;2006-05-26;18.66
US5949181045;2006-05-29;18.58
US5949181045;2006-05-30;18.2
US5949181045;2006-05-31;18.13
US5949181045;2006-06-01;17.76
US5949181045;2006-06-02;17.45
US5949181045;2006-06-05;17.46
US5949181045;2006-06-06;17.49
US5949181045;2006-06-07;17.36
US5949181045;2006-06-08;17.32
US5949181045;2006-06-09;17.35
US5949181045;2006-06-12;17.49
US5949181045;2006-06-13;17.35
US5949181045;2006-06-14;17.26
US5949181045;2006-06-19;17.78
US5949181045;2006-06-20;17.99
US5949181045;2006-06-21;18.1
US5949181045;2006-06-22;18.23
US5949181045;2006-06-23;18.23
US5949181045;2006-06-26;18.11
US5949181045;2006-06-27;18.2
US5949181045;2006-06-28;18.32
US5949181045;2006-06-29;18.7
US5949181045;2006-06-30;18.26
US5949181045;2006-07-03;18.39
US5949181045;2006-07-04;18.45
US5949181045;2006-07-05;18.35
US5949181045;2006-07-06;18.45
US5949181045;2006-07-07;18.3
US5949181045;2006-07-10;18.49
US5949181045;2006-07-11;18.15
US5949181045;2006-07-12;17.84
US5949181045;2006-07-13;17.69
US5949181045;2006-07-14;17.66
US5949181045;2006-07-17;17.98
US5949181045;2006-07-18;18.15
US5949181045;2006-07-19;18.44
US5949181045;2006-07-20;18.16
US5949181045;2006-07-21;18.85
US5949181045;2006-07-24;18.98
US5949181045;2006-07-25;19.12
US5949181045;2006-07-26;19.14
US5949181045;2006-07-27;19
US5949181045;2006-07-28;18.9
US5949181045;2006-07-31;18.93
US5949181045;2006-08-01;18.8
US5949181045;2006-08-02;18.9
US5949181045;2006-08-03;19.11
US5949181045;2006-08-04;18.9
US5949181045;2006-08-07;18.83
US5949181045;2006-08-08;19
US5949181045;2006-08-09;19
US5949181045;2006-08-10;19.08
US5949181045;2006-08-11;19.06
US5949181045;2006-08-14;19.17
US5949181045;2006-08-15;19.15
US5949181045;2006-08-16;19.19
US5949181045;2006-08-17;19.25
US5949181045;2006-08-18;19.84
US5949181045;2006-08-21;20.05
US5949181045;2006-08-22;20.2
US5949181045;2006-08-23;20.19
US5949181045;2006-08-24;20.09
US5949181045;2006-08-25;20.21
US5949181045;2006-08-28;20.29
US5949181045;2006-08-29;20.2
US5949181045;2006-08-30;20.1
US5949181045;2006-08-31;20.14
US5949181045;2006-09-01;20.05
US5949181045;2006-09-04;20.03
US5949181045;2006-09-05;20.04
US5949181045;2006-09-06;20
US5949181045;2006-09-07;20.05
US5949181045;2006-09-08;20.28
US5949181045;2006-09-11;20.26
US5949181045;2006-09-12;20.25
US5949181045;2006-09-13;20.33
US5949181045;2006-09-14;20.7
US5949181045;2006-09-15;21.25
US5949181045;2006-09-18;21.2
US5949181045;2006-09-19;21.05
US5949181045;2006-09-20;21.3
US5949181045;2006-09-21;21.14
US5949181045;2006-09-22;20.75
US5949181045;2006-09-25;21.12
US5949181045;2006-09-26;21.4
US5949181045;2006-09-27;21.47
US5949181045;2006-09-28;21.55
US5949181045;2006-09-29;21.6
US5949181045;2006-10-02;21.48
US5949181045;2006-10-03;21.39
US5949181045;2006-10-04;21.89
US5949181045;2006-10-05;21.99
US5949181045;2006-10-06;22
US5949181045;2006-10-09;22.05
US5949181045;2006-10-10;21.95
US5949181045;2006-10-11;21.93
US5949181045;2006-10-12;22.29
US5949181045;2006-10-13;22.79
US5949181045;2006-10-16;22.71
US5949181045;2006-10-17;22.5
US5949181045;2006-10-18;22.7
US5949181045;2006-10-19;22.35
US5949181045;2006-10-20;22.44
US5949181045;2006-10-23;22.8
US5949181045;2006-10-24;22.4
US5949181045;2006-10-25;22.44
US5949181045;2006-10-26;22.27
US5949181045;2006-10-27;22.58
US5949181045;2006-10-30;22.58
US5949181045;2006-10-31;22.4
US5949181045;2006-11-01;22.55
US5949181045;2006-11-02;22.5
US5949181045;2006-11-03;22.66
US5949181045;2006-11-06;22.7
US5949181045;2006-11-07;22.55
US5949181045;2006-11-08;22.55
US5949181045;2006-11-09;22.8
US5949181045;2006-11-10;22.77
US5949181045;2006-11-13;22.95
US5949181045;2006-11-14;22.65
US5949181045;2006-11-15;22.95
US5949181045;2006-11-16;22.9
US5949181045;2006-11-17;22.92
US5949181045;2006-11-20;23.39
US5949181045;2006-11-21;23.3
US5949181045;2006-11-22;23.09
US5949181045;2006-11-23;22.9
US5949181045;2006-11-24;22.75
US5949181045;2006-11-27;22.4
US5949181045;2006-11-28;22.2
US5949181045;2006-11-29;22.41
US5949181045;2006-11-30;22.09
US5949181045;2006-12-01;21.8
US5949181045;2006-12-04;22.08
US5949181045;2006-12-05;21.83
US5949181045;2006-12-06;21.8
US5949181045;2006-12-07;21.7
US5949181045;2006-12-08;21.78
US5949181045;2006-12-11;22.42
US5949181045;2006-12-12;22.19
US5949181045;2006-12-13;22.18
US5949181045;2006-12-14;22.75
US5949181045;2006-12-15;22.99
US5949181045;2006-12-18;22.87
US5949181045;2006-12-19;22.55
US5949181045;2006-12-20;22.77
US5949181045;2006-12-21;22.7
US5949181045;2006-12-22;22.62
US5949181045;2006-12-27;22.76
US5949181045;2006-12-28;22.6
US5949181045;2006-12-29;22.4
US5949181045;2007-01-02;22.33
US5949181045;2007-01-03;22.81
US5949181045;2007-01-04;22.75
US5949181045;2007-01-05;22.79
US5949181045;2007-01-08;22.85
US5949181045;2007-01-09;22.91
US5949181045;2007-01-10;22.8
US5949181045;2007-01-11;23.55
US5949181045;2007-01-12;24.18
US5949181045;2007-01-15;24.08
US5949181045;2007-01-16;24.1
US5949181045;2007-01-17;24.25
US5949181045;2007-01-18;23.85
US5949181045;2007-01-19;23.85
US5949181045;2007-01-22;23.6
US5949181045;2007-01-23;23.64
US5949181045;2007-01-24;23.93
US5949181045;2007-01-25;23.8
US5949181045;2007-01-26;24.11
US5949181045;2007-01-29;23.65
US5949181045;2007-01-30;23.48
US5949181045;2007-01-31;23.54
US5949181045;2007-02-01;23.35
US5949181045;2007-02-02;23.5
US5949181045;2007-02-05;22.85
US5949181045;2007-02-06;22.51
US5949181045;2007-02-07;22.65
US5949181045;2007-02-08;22.45
US5949181045;2007-02-09;22.44
US5949181045;2007-02-12;22.26
US5949181045;2007-02-13;22.22
US5949181045;2007-02-14;22.4
US5949181045;2007-02-15;22.38
US5949181045;2007-02-16;21.92
US5949181045;2007-02-19;21.79
US5949181045;2007-02-20;21.8
US5949181045;2007-02-21;22.1
US5949181045;2007-02-22;22.28
US5949181045;2007-02-23;21.95
US5949181045;2007-02-26;21.95
US5949181045;2007-02-27;21.6
US5949181045;2007-02-28;21.18
US5949181045;2007-03-01;21.33
US5949181045;2007-03-02;21.2
US5949181045;2007-03-05;21.19
US5949181045;2007-03-06;21.12
US5949181045;2007-03-07;21
US5949181045;2007-03-08;20.96
US5949181045;2007-03-09;20.67
US5949181045;2007-03-12;20.7
US5949181045;2007-03-13;20.55
US5949181045;2007-03-14;20.4
US5949181045;2007-03-15;20.69
US5949181045;2007-03-16;20.46
US5949181045;2007-03-19;20.94
US5949181045;2007-03-20;21.1
US5949181045;2007-03-21;20.68
US5949181045;2007-03-22;21.26
US5949181045;2007-03-23;21.03
US5949181045;2007-03-26;20.78
US5949181045;2007-03-27;20.82
US5949181045;2007-03-28;20.72
US5949181045;2007-03-29;20.68
US5949181045;2007-03-30;20.65
US5949181045;2007-04-02;20.66
US5949181045;2007-04-03;20.89
US5949181045;2007-04-04;21.45
US5949181045;2007-04-05;21.21
US5949181045;2007-04-10;21.15
US5949181045;2007-04-11;20.95
US5949181045;2007-04-12;21.07
US5949181045;2007-04-13;20.94
US5949181045;2007-04-16;21.12
US5949181045;2007-04-17;21.1
US5949181045;2007-04-18;20.95
US5949181045;2007-04-19;21.2
US5949181045;2007-04-20;21.2
US5949181045;2007-04-23;21.2
US5949181045;2007-04-24;21.19
US5949181045;2007-04-25;21.09
US5949181045;2007-04-26;21.4
US5949181045;2007-04-27;22.27
US5949181045;2007-04-30;22.06
US5949181045;2007-05-02;22.45
US5949181045;2007-05-03;22.72
US5949181045;2007-05-04;22.46
US5949181045;2007-05-07;22.4
US5949181045;2007-05-08;22.85
US5949181045;2007-05-09;22.62
US5949181045;2007-05-10;22.71
US5949181045;2007-05-11;22.78
US5949181045;2007-05-14;22.79
US5949181045;2007-05-15;22.78
US5949181045;2007-05-16;22.94
US5949181045;2007-05-17;22.96
US5949181045;2007-05-18;22.7
US5949181045;2007-05-21;23.15
US5949181045;2007-05-22;22.95
US5949181045;2007-05-23;22.8
US5949181045;2007-05-24;22.52
US5949181045;2007-05-25;22.7
US5949181045;2007-05-29;22.75
US5949181045;2007-05-30;23.05
US5949181045;2007-05-31;22.9
US5949181045;2007-06-01;22.8
US5949181045;2007-06-04;22.7
US5949181045;2007-06-05;22.45
US5949181045;2007-06-06;22.44
US5949181045;2007-06-07;22.31
US5949181045;2007-06-08;22.23
US5949181045;2007-06-11;22.6
US5949181045;2007-06-12;22.54
US5949181045;2007-06-13;22.53
US5949181045;2007-06-14;23
US5949181045;2007-06-15;22.83
US5949181045;2007-06-18;22.74
US5949181045;2007-06-19;22.72
US5949181045;2007-06-20;22.58
US5949181045;2007-06-21;22.31
US5949181045;2007-06-22;21.9
US5949181045;2007-06-25;22.04
US5949181045;2007-06-26;22.1
US5949181045;2007-06-27;22
US5949181045;2007-06-28;22.11
US5949181045;2007-06-29;21.75
US5949181045;2007-07-02;21.65
US5949181045;2007-07-03;22.05
US5949181045;2007-07-04;22.12
US5949181045;2007-07-05;21.9
US5949181045;2007-07-06;21.91
US5949181045;2007-07-09;21.9
US5949181045;2007-07-10;21.72
US5949181045;2007-07-11;21.4
US5949181045;2007-07-12;21.5
US5949181045;2007-07-13;21.55
US5949181045;2007-07-16;21.82
US5949181045;2007-07-17;22.08
US5949181045;2007-07-18;22.17
US5949181045;2007-07-19;22.68
US5949181045;2007-07-20;22.4
US5949181045;2007-07-23;22.74
US5949181045;2007-07-24;22.7
US5949181045;2007-07-25;22.33
US5949181045;2007-07-26;21.9
US5949181045;2007-07-27;21.75
US5949181045;2007-07-30;21.32
US5949181045;2007-07-31;21.5
US5949181045;2007-08-01;21.4
US5949181045;2007-08-02;21.65
US5949181045;2007-08-03;21.42
US5949181045;2007-08-06;21.21
US5949181045;2007-08-07;21.15
US5949181045;2007-08-08;21.48
US5949181045;2007-08-09;21.79
US5949181045;2007-08-10;21
US5949181045;2007-08-13;21.02
US5949181045;2007-08-14;21
US5949181045;2007-08-15;21.25
US5949181045;2007-08-16;20.55
US5949181045;2007-08-17;20.75
US5949181045;2007-08-20;20.9
US5949181045;2007-08-21;20.9
US5949181045;2007-08-22;20.87
US5949181045;2007-08-23;20.71
US5949181045;2007-08-24;20.9
US5949181045;2007-08-27;20.9
US5949181045;2007-08-28;20.8
US5949181045;2007-08-29;20.65
US5949181045;2007-08-30;21.1
US5949181045;2007-08-31;21.04
US5949181045;2007-09-03;21.16
US5949181045;2007-09-04;21.2
US5949181045;2007-09-05;20.86
US5949181045;2007-09-06;21.08
US5949181045;2007-09-07;20.7
US5949181045;2007-09-10;20.62
US5949181045;2007-09-11;20.8
US5949181045;2007-09-12;20.98
US5949181045;2007-09-13;20.92
US5949181045;2007-09-14;20.82
US5949181045;2007-09-17;20.61
US5949181045;2007-09-18;20.5
US5949181045;2007-09-19;20.38
US5949181045;2007-09-20;20.12
US5949181045;2007-09-21;20.4
US5949181045;2007-09-24;20.94
US5949181045;2007-09-25;20.7
US5949181045;2007-09-26;21.04
US5949181045;2007-09-27;20.89
US5949181045;2007-09-28;20.52
US5949181045;2007-10-01;20.8
US5949181045;2007-10-02;20.98
US5949181045;2007-10-03;20.77
US5949181045;2007-10-04;20.97
US5949181045;2007-10-05;21.09
US5949181045;2007-10-08;21.1
US5949181045;2007-10-09;21.55
US5949181045;2007-10-10;21.36
US5949181045;2007-10-11;21.45
US5949181045;2007-10-12;21.38
US5949181045;2007-10-15;21.17
US5949181045;2007-10-16;21.51
US5949181045;2007-10-17;21.9
US5949181045;2007-10-18;21.74
US5949181045;2007-10-19;21.46
US5949181045;2007-10-22;21.64
US5949181045;2007-10-23;21.61
US5949181045;2007-10-24;21.68
US5949181045;2007-10-25;22.23
US5949181045;2007-10-26;24.44
US5949181045;2007-10-29;23.98
US5949181045;2007-10-30;24.3
US5949181045;2007-10-31;25.2
US5949181045;2007-11-01;25.9
US5949181045;2007-11-02;25.4
US5949181045;2007-11-05;25.48
US5949181045;2007-11-06;24.68
US5949181045;2007-11-07;24.5
US5949181045;2007-11-08;23.9
US5949181045;2007-11-09;23.03
US5949181045;2007-11-12;23.05
US5949181045;2007-11-13;23.12
US5949181045;2007-11-14;23
US5949181045;2007-11-15;23
US5949181045;2007-11-16;23.1
US5949181045;2007-11-19;23.33
US5949181045;2007-11-20;23.47
US5949181045;2007-11-21;23.13
US5949181045;2007-11-22;22.96
